ID;N° do Pedido;N° do Pedido na Loja Virtual;Data;ID contato;Nome do contato;Cpf/Cnpj;Endereco;Bairro;Município;Cep;Estado;E-mail;Telefone;Desconto pedido;Frete;Observações;Situação;ID produto;Descrição;Quantidade;Valor unitário;Desconto item;Preço de Custo;Preço Total;Código do contato;Código do produto;Frete proporcional;Desconto proporcional;Vendedor;Nº da NFe;Natureza da NFe;Situação da NFe;Última ocorrência;Outras despesas;Outras despesas proporcional;Loja virtual;Custo total;Fornecedor;Margem;"""Lucro""";Modelo;Categoria;Medida;Tecido;Canal;Forma de pagamento;Parcelado?;Parcelado em quantas vezes;Pronto entrega ou encomenda?;;
24753030979;13644;;05/01/2026;17879051885;CLIENTE OCULTO 48;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16136895679;Prateleira Decorativa Para Parede Espaço Fusca Castanho;2;R$ 29,99;R$ 40,01;R$ 15,00;R$ 67,18;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 29,99;Oculto;50%;R$ 29,99;Decoração Geral;Produto categoria F;;;;Pix ;À vista;À vista;Encomenda;;
24753030979;13644;;05/01/2026;17879051885;CLIENTE OCULTO 49;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;15890072918;Lata em Metal Treats Cat Food Prata e Preto;2;R$ 19,99;R$ 71,44;R$ 10,00;R$ 44,78;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 19,99;Oculto;50%;R$ 19,99;Decoração Geral;Produto categoria F;;;;Pix ;À vista;À vista;Encomenda;;
24753125121;91202852;8036;05/01/2026;17879000352;CLIENTE OCULTO 50;;;Parque Residencial Aquarius;São José dos Campos;;SP;;;R$ 0,00;R$ 10,01;;Concluído;15884833053;Cesto Organizador em Fibra Rattan M;1;R$ 95,99;R$ 68,00;R$ 48,00;R$ 107,51;;;R$ 10,01;R$ 0,00;Vendedor oculto 5;;;;06/01/2026;0;0;Loja oculta 4;R$ 48,00;Oculto;50%;R$ 48,00;Decoração Geral;Produto categoria F;;;;Cartão de Crédito 10x - Mercado Pago;Parcelado;10x;Pronta-Entrega;;
24753178808;13646;;05/01/2026;17879017410;CLIENTE OCULTO 51;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;15920510100;Vaso Verde em Cerâmica 12,5x13,5cm;1;R$ 30,00;R$ 50,00;R$ 15,00;R$ 33,60;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 15,00;Oculto;50%;R$ 15,00;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito VISA 1x;Parcelado;1x;Encomenda;;
24753212386;13647;;05/01/2026;17879035433;CLIENTE OCULTO 52;;;Santa Cecília;São Paulo;;SP;;;R$ 0,00;R$ 150,00;;Logística;16586036355;SOFÁ IDEALE - 2,32 - R.R. - TECIDO G8 - COR 328;1;R$ 8.300,00;R$ 0,00;R$ 3.315,60;R$ 9.296,00;;;R$ 150,00;R$ 0,00;Vendedor oculto 2;;;;20/01/2026;0;0;Loja oculta 3;R$ 3.315,60;Oculto;60%;R$ 4.984,40;Sofa Ideale;Produto categoria A;2,30;328;;SAFRAPAY Credito VISA 10x;Parcelado;10x;Encomenda;;
24753870406;17754815;8037;05/01/2026;17879132598;CLIENTE OCULTO 53;;;Jardim Arize;São Paulo;;SP;;;R$ 0,00;R$ 150,00;;Logística;16564237953;Mesa de Jantar Angola 1,45m;1;R$ 3.990,00;R$ 0,00;R$ 0,00;R$ 4.468,80;;;R$ 150,00;R$ 0,00;Vendedor oculto 5;;;;05/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 3.990,00;Mesa Angola;Produto categoria B;1,50;;;Cartão de Crédito 10x - Mercado Pago;Parcelado;10x;Pronta-Entrega;;
24754233848;13648;8035;05/01/2026;17065309852;CLIENTE OCULTO 54;;;Escrotório Velho;Inconfidentes;;MG;;;R$ 79,10;R$ 231,00;;Logística;15519268342;Comoda de Madeira Maciça 4 Gavetas Burt Marsala;1;R$ 1.130,00;R$ 0,00;R$ 635,55;R$ 1.265,60;;;R$ 231,00;R$ 79,10;Vendedor oculto 5;9236;VENDA DE MERCADORIA ADIQUIRIDA;Emitida;06/01/2026;0;0;Loja oculta 4;R$ 635,55;Oculto;44%;R$ 494,45;Comoda Burt;Produto categoria D;;;;Boleto - Mercado Pago ;Parcelado;Boleto faturado;Pronta-Entrega;;
24754518130;13649;;05/01/2026;17879245730;CLIENTE OCULTO 55;;;Alphaville Centro Industrial e Empresarial/Alphaville.;Barueri;;SP;;;R$ 0,00;R$ 180,00;;Atendido;16586158159;Armário De Aço 2 Portas Com Prateleira1,20 Com Chaves;1;R$ 1.517,00;R$ 0,00;R$ 0,00;R$ 1.699,04;;;R$ 180,00;R$ 0,00;Vendedor oculto 5;9340;VENDA DE MERCADORIA ADIQUIRIDA;Emitida;02/02/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 1.517,00;Roupeiro De Aço;Produto categoria C;;;;R$ 0,00;À vista;À vista;Pronta-Entrega;;
24754891042;13652;;05/01/2026;17879345468;CLIENTE OCULTO 56;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;15884418263;Vaso Vidro Fosco Verde;1;R$ 39,99;R$ 42,86;R$ 20,00;R$ 44,79;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 20,00;Oculto;50%;R$ 20,00;Decoração Geral;Produto categoria F;;;;Dinheiro;À vista;À vista;Pronta-Entrega;;
24747036904;9455;2,00001E+15;05/01/2026;17877932511;CLIENTE OCULTO 57;;;CENTRO;CONCEICAO DOS OUROS;;MG;;;R$ 0,00;R$ 260,00;;Atendido;16515556218;Mesa L Estação Escritório 150x150 Com Gavetas e Chave Cinza;1;R$ 882,00;R$ 0,00;R$ 0,00;R$ 987,84;;;R$ 260,00;R$ 0,00;Vendedor oculto 5;3197;Venda de Mercadoria Adquirida ou ou recebida de terceiros;Emitida;19/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 882,00;Mesa Escritório L;Produto categoria B;1,50;;;Dinheiro;À vista;À vista;Pronta-Entrega;;
24751141097;9456;2,00001E+15;05/01/2026;17878580113;CLIENTE OCULTO 58;;;Sobradinho;Brasília;;DF;;;R$ 0,00;R$ 156,89;;Atendido;16202814868;Armário Roupeiro De Aço Vestiário Academia 1 Porta Locker Cinza;1;R$ 359,00;R$ 0,00;R$ 0,00;R$ 402,08;;;R$ 156,89;R$ 0,00;Vendedor oculto 5;3130;Venda de Mercadoria Adquirida ou ou recebida de terceiros;Emitida;06/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 359,00;Roupeiro De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;Pronta-Entrega;;
24755988500;9457;2,00001E+15;05/01/2026;17879714494;CLIENTE OCULTO 59;;;Jardim das Flores;São Paulo;;SP;;;R$ 0,00;R$ 90,00;;Atendido;16202854890;Armário Roupeiro De Aço Vestiário Academia 8 Portas Locker Cinza;1;R$ 659,00;R$ 0,00;R$ 0,00;R$ 738,08;;;R$ 90,00;R$ 0,00;Vendedor oculto 5;;;;06/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 659,00;Roupeiro De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;Pronta-Entrega;;
24761200657;15428;;06/01/2026;17880774041;CLIENTE OCULTO 60;;;Campos Elíseos;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16433488358;Poltrona Presidente Mola Ensacada S10 - Café;1;R$ 1.242,00;R$ 0,00;R$ 665,96;R$ 1.391,04;;;R$ 0,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 665,96;Oculto;46%;R$ 576,04;Poltrona Presidente;Produto categoria A;;;;SAFRAPAY Debito MASTERCARD;À vista;À vista;Pronta-Entrega;;
24761513564;15429;;06/01/2026;17880841174;CLIENTE OCULTO 61;;;Santa Cecília;São Paulo;;SP;;;R$ 0,07;R$ 0,00;;Em aberto;15969348097;Cadeira Executiva Manchester C/ Braço Fixo - Preta;1;R$ 359,00;R$ 0,00;R$ 192,50;R$ 402,08;;;R$ 0,00;R$ 25,13;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 192,50;Oculto;46%;R$ 166,50;Cadeira Manchester;Produto categoria E;;;;SAFRAPAY Debito MASTERCARD;À vista;À vista;Encomenda;;
24762485096;15430;;06/01/2026;17881075536;CLIENTE OCULTO 62;;;Pinheiros;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;15963492895;Armário De Aço 2 Portas Com Prateleira 1,70 C/ Chaves Cinza;2;R$ 645,00;R$ 7,86;R$ 345,85;R$ 1.444,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 691,70;Oculto;46%;R$ 598,30;Roupeiro De Aço;Produto categoria C;;;;Pix;À vista;À vista;Encomenda;;
24762485096;15430;;06/01/2026;17881075536;CLIENTE OCULTO 63;;;Pinheiros;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;15963482721;Armário De Aço 2 Portas Com Prateleira 90 C/ Chaves - Cinza;1;R$ 883,50;R$ 26,98;R$ 473,73;R$ 989,52;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 473,73;Oculto;46%;R$ 409,77;Roupeiro De Aço;Produto categoria C;;;;Pix;À vista;À vista;Encomenda;;
24763232302;15431;;06/01/2026;17881093009;CLIENTE OCULTO 64;;;Zona Industrial;Brasília;;DF;;;R$ 0,00;R$ 0,00;;Em aberto;16386433843;Cadeira Giratória Executiva;3;R$ 150,00;R$ 0,00;R$ 80,43;R$ 504,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 241,29;Oculto;46%;R$ 208,71;Cadeira Giratória;Produto categoria E;;;;Pix;À vista;À vista;Encomenda;;
24763232302;15431;;06/01/2026;17881093009;CLIENTE OCULTO 65;;;Zona Industrial;Brasília;;DF;;;R$ 0,00;R$ 0,00;;Em aberto;16407558108;Cadeira Fixa Secretária;3;R$ 120,00;R$ 0,00;R$ 64,34;R$ 403,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 193,03;Oculto;46%;R$ 166,97;Cadeira Secretária;Produto categoria E;;;;Pix;À vista;À vista;Pronta-Entrega;;
24763232302;15431;;06/01/2026;17881093009;CLIENTE OCULTO 66;;;Zona Industrial;Brasília;;DF;;;R$ 0,00;R$ 0,00;;Em aberto;16288106812;Monitor Com Mesa E Teclado;3;R$ 80,00;R$ 46,67;R$ 40,00;R$ 268,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 120,00;Oculto;50%;R$ 120,00;Decoração Geral;Produto categoria F;;;;Pix;À vista;À vista;Pronta-Entrega;;
24763232302;15431;;06/01/2026;17881093009;CLIENTE OCULTO 67;;;Zona Industrial;Brasília;;DF;;;R$ 0,00;R$ 0,00;;Em aberto;16478606956;Mesa Para Escritório 1,20x60;3;R$ 250,00;R$ 0,00;R$ 134,05;R$ 840,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 402,15;Oculto;46%;R$ 347,85;Mesa De Escritório;Produto categoria B;1,60;;;Pix;À vista;À vista;Pronta-Entrega;;
24764032901;15432;;06/01/2026;17881407993;CLIENTE OCULTO 68;;;Pedrinhas;Pedras Grandes;;SC;;;R$ 0,00;R$ 250,00;;Em aberto;16107984999;Roupeiro de Aço 20 Portas Pequenas C/ Pitão P/ Cadeado - Cinza;1;R$ 1.313,83;R$ 0,00;R$ 704,48;R$ 1.471,49;;;R$ 250,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 704,48;Oculto;46%;R$ 609,35;Roupeiro De Aço;Produto categoria C;;;;Cartão de Crédito 4x;Parcelado;4x;Pronta-Entrega;;
24764379660;15433;;06/01/2026;17881433083;CLIENTE OCULTO 69;;;Barão Geraldo;Campinas;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16020725105;Banqueta Alta Redonda - Preta;3;R$ 230,00;R$ 0,00;R$ 123,33;R$ 772,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 369,98;Oculto;46%;R$ 320,02;Banqueta Alta;Produto categoria E;;;;Boleto Bancário;Parcelado;Boleto faturado;Pronta-Entrega;;
24764379660;15433;;06/01/2026;17881433083;CLIENTE OCULTO 70;;;Barão Geraldo;Campinas;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16165621672;Cadeira Caixa Executiva Com Braço Regulável E Lâmina - Tecido;1;R$ 535,00;R$ 0,00;R$ 286,87;R$ 599,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 286,87;Oculto;46%;R$ 248,13;Cadeira Executiva;Produto categoria E;;;;Boleto Bancário;Parcelado;Boleto faturado;Pronta-Entrega;;
24758356317;36039405;4370;06/01/2026;17880264721;CLIENTE OCULTO 71;;;Vila Canero;São Paulo;;SP;;;R$ 56,95;R$ 100,00;;Concluído;16586525577;Armário De Aço 2 Portas Com Prateleira 1,20 Com Chaves / Cinza;1;R$ 1.139,00;R$ 0,00;R$ 0,00;R$ 1.275,68;;;R$ 100,00;R$ 56,95;Vendedor oculto 5;;;;08/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 1.139,00;Roupeiro De Aço;Produto categoria C;;;;Boleto - Mercado Pago ;Parcelado;Boleto faturado;Pronta-Entrega;;
24761344775;13653;;06/01/2026;17880807157;CLIENTE OCULTO 72;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;14130305342;Prato De Sobremesa Porcelana Terrazo 19cm;1;R$ 10,00;R$ 50,00;R$ 5,00;R$ 11,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 5,00;Oculto;50%;R$ 5,00;Decoração Geral;Produto categoria F;;;;Dinheiro;À vista;À vista;Pronta-Entrega;;
24761917140;13654;;06/01/2026;15875537273;CLIENTE OCULTO 73;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;15789362180;Prato Fundo Cerâmica Bothanica 20,5cm;6;R$ 13,50;R$ 50,00;R$ 6,75;R$ 90,72;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 40,50;Oculto;50%;R$ 40,50;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito VISA 3x;Parcelado;3x;Pronta-Entrega;;
24761917140;13654;;06/01/2026;15875537273;CLIENTE OCULTO 74;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;15667603401;Prato Fundo Vale 24cm;6;R$ 19,50;R$ 50,00;R$ 9,75;R$ 131,04;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 58,50;Oculto;50%;R$ 58,50;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito VISA 3x;Parcelado;3x;Pronta-Entrega;;
24761917140;13654;;06/01/2026;15875537273;CLIENTE OCULTO 75;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;15813732708;Xicara Cafezinho Com Pires Porcelana Raizes 75ml;6;R$ 13,50;R$ 50,00;R$ 6,75;R$ 90,72;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 40,50;Oculto;50%;R$ 40,50;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito VISA 3x;Parcelado;3x;Pronta-Entrega;;
24761917140;13654;;06/01/2026;15875537273;CLIENTE OCULTO 76;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;13326167131;Xícara De Chá Porcelana Terrazo 200ml;6;R$ 11,50;R$ 50,00;R$ 5,75;R$ 77,28;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 34,50;Oculto;50%;R$ 34,50;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito VISA 3x;Parcelado;3x;Pronta-Entrega;;
24761917140;13654;;06/01/2026;15875537273;CLIENTE OCULTO 77;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;13325044282;Cesto Oval com Alça M;1;R$ 32,50;R$ 50,00;R$ 16,25;R$ 36,40;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 16,25;Oculto;50%;R$ 16,25;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito VISA 3x;Parcelado;3x;Pronta-Entrega;;
24761917140;13654;;06/01/2026;15875537273;CLIENTE OCULTO 78;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;13325048277;Cesto Oval com Alça P;1;R$ 25,00;R$ 50,00;R$ 12,50;R$ 28,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 12,50;Oculto;50%;R$ 12,50;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito VISA 3x;Parcelado;3x;Pronta-Entrega;;
24761917140;13654;;06/01/2026;15875537273;CLIENTE OCULTO 79;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;16023028010;Guardanapo De Algodão  Retro Rosa Claro 40cm;5;R$ 10,49;R$ 30,00;R$ 5,25;R$ 58,74;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 26,23;Oculto;50%;R$ 26,23;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito VISA 3x;Parcelado;3x;Pronta-Entrega;;
24761917140;13654;;06/01/2026;15875537273;CLIENTE OCULTO 80;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;15092094585;Chaleira com Infusor Boro 950ml;1;R$ 69,99;R$ 30,00;R$ 35,00;R$ 78,39;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;20/01/2026;0;0;Loja oculta 3;R$ 35,00;Oculto;50%;R$ 35,00;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito VISA 3x;Parcelado;3x;Pronta-Entrega;;
24761425065;9459;2,00001E+15;06/01/2026;17880825178;CLIENTE OCULTO 81;;;Ipiranga;São Paulo;;SP;;;R$ 0,00;R$ 138,31;;Atendido;16202973936;Armário Roupeiro De Aço Vestiário Academia 16 Portas Locker;1;R$ 1.255,00;R$ 0,00;R$ 0,00;R$ 1.405,60;;;R$ 138,31;R$ 0,00;Vendedor oculto 5;;;;06/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 1.255,00;Roupeiro De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;Pronta-Entrega;;
24766740894;9460;eccff748-c93a-4d33-9ec8-7bfe62ee85cd;06/01/2026;17882051278;CLIENTE OCULTO 82;;;AREIA BRANCA;Santos;;SP;;;R$ 100,89;R$ 268,64;;Atendido;16059820227;Armário De Aço 2 Portas Com Prateleira 1,70 C/ Chaves Cinza;1;R$ 866,00;R$ 0,00;R$ 0,00;R$ 969,92;;;R$ 268,64;R$ 100,89;Vendedor oculto 5;3137;Venda de Mercadoria Adquirida ou ou recebida de terceiros;Emitida;07/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 866,00;Roupeiro De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;Pronta-Entrega;;
24767510286;9461;2,00001E+15;06/01/2026;17882335683;CLIENTE OCULTO 83;;;Vila Campestre;São Paulo;;SP;;;R$ 0,00;R$ 90,00;;Atendido;16059821659;Armário De Aço 2 Portas Com Prateleira 1,20 C/ Chaves Cinza;1;R$ 1.139,00;R$ 0,00;R$ 0,00;R$ 1.275,68;;;R$ 90,00;R$ 0,00;Vendedor oculto 5;;;;07/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 1.139,00;Roupeiro De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;Pronta-Entrega;;
24775377467;6714;;07/01/2026;17883926743;CLIENTE OCULTO 84;;;;;;;;;R$ 0,00;R$ 49,99;;Logística;15936911410;Colar em Madeira 15132;3;R$ 49,99;R$ 0,00;R$ 25,00;R$ 167,97;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;12/01/2026;0;0;Loja oculta 2;R$ 74,99;Oculto;50%;R$ 74,99;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  03x;Parcelado;3x;Pronta-Entrega;;
24775377467;6714;;07/01/2026;17883926743;CLIENTE OCULTO 85;;;;;;;;;R$ 0,00;R$ 89,99;;Logística;15690791855;Almofada Mart 50x50 Avela;1;R$ 89,99;R$ 0,00;R$ 45,00;R$ 100,79;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;12/01/2026;0;0;Loja oculta 2;R$ 45,00;Oculto;50%;R$ 45,00;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  03x;Parcelado;3x;Pronta-Entrega;;
24775377467;6714;;07/01/2026;17883926743;CLIENTE OCULTO 86;;;;;;;;;R$ 0,00;R$ 129,99;;Logística;16189845041;Almofada Algodão Bege 30X50CM;2;R$ 129,99;R$ 0,00;R$ 65,00;R$ 291,18;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;12/01/2026;0;0;Loja oculta 2;R$ 129,99;Oculto;50%;R$ 129,99;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  03x;Parcelado;3x;Pronta-Entrega;;
24775377467;6714;;07/01/2026;17883926743;CLIENTE OCULTO 87;;;;;;;;;R$ 0,00;R$ 129,99;;Logística;16133626131;Bandeja Marmore 30X20X3 Cm;1;R$ 129,99;R$ 0,00;R$ 65,00;R$ 145,59;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;12/01/2026;0;0;Loja oculta 2;R$ 65,00;Oculto;50%;R$ 65,00;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  03x;Parcelado;3x;Pronta-Entrega;;
24775377467;6714;;07/01/2026;17883926743;CLIENTE OCULTO 88;;;;;;;;;R$ 0,00;R$ 49,99;;Logística;15932795882;Garrafa Ambar;2;R$ 49,99;R$ 0,00;R$ 25,00;R$ 111,98;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;12/01/2026;0;0;Loja oculta 2;R$ 49,99;Oculto;50%;R$ 49,99;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  03x;Parcelado;3x;Pronta-Entrega;;
24775377467;6714;;07/01/2026;17883926743;CLIENTE OCULTO 89;;;;;;;;;R$ 0,00;R$ 19,99;;Logística;16132971249;Copo BX CRI Ines 350ML;2;R$ 19,99;R$ 0,00;R$ 10,00;R$ 44,78;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;12/01/2026;0;0;Loja oculta 2;R$ 19,99;Oculto;50%;R$ 19,99;Decoração Geral;Produto categoria F;;;;Cartão de Crédito - Master/Visa -  03x;Parcelado;3x;Encomenda;;
24776063229;6715;;07/01/2026;17884152143;CLIENTE OCULTO 90;;;Pinheiros;São Paulo;;SP;;;R$ 0,00;R$ 1.000,00;;Logística;15891596772;Mesa de Cabeceira Madeira Maciça 3 Gavetas Burt Branca;2;R$ 1.000,00;R$ 4,67;R$ 402,00;R$ 2.240,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 13;;;;08/01/2026;0;0;Loja oculta 2;R$ 804,00;Oculto;60%;R$ 1.196,00;Mesa Burt;Produto categoria B;;;;Cartão de Crédito - Master/Visa -  01x;Parcelado;1x;Ambos;;
24770959115;15434;;07/01/2026;17882932864;CLIENTE OCULTO 91;;;Conjunto Habitacional Padre Manoel da Nóbrega;São Paulo;;SP;;;R$ 0,00;R$ 90,00;;Em aberto;16501314762;Estante de Aço D30 Com 6 Bandejas 1,98 (A) x 0,40 (L) x 0,30 (P) | Chapa 26 | - Preto;1;R$ 294,50;R$ 0,00;R$ 157,91;R$ 329,84;;;R$ 90,00;R$ 0,00;Vendedor oculto 6;;;;;0;0;Loja oculta 1;R$ 157,91;Oculto;46%;R$ 136,59;Estante De Aço;Produto categoria C;;;;Pix;À vista;À vista;Encomenda;;
24772049051;15435;;07/01/2026;17789696841;CLIENTE OCULTO 92;;;Distrito Industrial de Ipojuca - Suape;Ipojuca;;PE;;;R$ 0,00;R$ 0,00;;Em aberto;16357246790;ARMARIO ROUPEIRO AC 1980X32X4;50;R$ 739,00;R$ 0,00;R$ 396,25;R$ 41.384,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 19.812,59;Oculto;46%;R$ 17.137,41;Roupeiro De Aço;Produto categoria C;;;;Boleto Bancário;Parcelado;Boleto faturado;Encomenda;;
24772056931;15436;;07/01/2026;17854894024;CLIENTE OCULTO 93;;;Centro;Ipojuca;;PE;;;R$ 0,00;R$ 0,00;;Em aberto;16357246790;ARMARIO ROUPEIRO AC 1980X32X4;100;R$ 739,00;R$ 0,00;R$ 396,25;R$ 82.768,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 39.625,18;Oculto;46%;R$ 34.274,82;Roupeiro De Aço;Produto categoria C;;;;Boleto Bancário;Parcelado;Boleto faturado;Encomenda;;
24772066635;15437;;07/01/2026;17502635914;CLIENTE OCULTO 94;;;Santo Inácio;Cabo de Santo Agostinho;;PE;;;R$ 0,00;R$ 0,00;;Em aberto;16357246790;ARMARIO ROUPEIRO AC 1980X32X4;200;R$ 739,00;R$ 0,00;R$ 396,25;R$ 165.536,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 79.250,36;Oculto;46%;R$ 68.549,64;Roupeiro De Aço;Produto categoria C;;;;Boleto Bancário;Parcelado;Boleto faturado;Encomenda;;
24774540006;15439;;07/01/2026;14634014934;CLIENTE OCULTO 95;;;Rancho Grande;Mairiporã;;SP;;;R$ 0,00;R$ 70,00;;Em aberto;15971097896;Estante de Aço D40 Com 6 Bandejas (Chapa 26) - Cinza;2;R$ 315,00;R$ 0,00;R$ 168,90;R$ 705,60;;;R$ 70,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 337,81;Oculto;46%;R$ 292,19;Estante De Aço;Produto categoria C;;;;Cartão de Crédito 4x;Parcelado;4x;Encomenda;;
24774621784;15440;;07/01/2026;17851554461;CLIENTE OCULTO 96;;;Saúde;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16492902622;Mesa Reta Retangular - Amadeirada;1;R$ 750,00;R$ 6,25;R$ 402,15;R$ 840,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 402,15;Oculto;46%;R$ 347,85;Mesa Retangular;Produto categoria B;;;;Pix;À vista;À vista;Encomenda;;
